"FilingID","ReferenceID","Disclosure Type","CRD Number","Affiliate Type","Registered","Affiliate Name"
1997880,1726486,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1997880,1726487,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1997880,1726488,"Regulatory Action",282933,"Firm","Y","VANGUARD INVESTMENTS AUSTRALIA LIMITED"
1997880,1726489,"Regulatory Action",7452,"Firm","Y","VANGUARD MARKETING CORPORATION"
1997880,1726490,"Regulatory Action",282933,"Firm","Y","VANGUARD INVESTMENTS AUSTRALIA LIMITED"
1998812,1727299,"Civil Judicial Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727300,"Civil Judicial Action",282933,"Firm","Y","VANGUARD INVESTMENTS AUSTRALIA LIMITED"
1998812,1727301,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727302,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727303,"Regulatory Action",164593,"Firm","Y","VANGUARD GLOBAL ADVISERS, LLC"
1998812,1727304,"Regulatory Action",282933,"Firm","Y","VANGUARD INVESTMENTS AUSTRALIA LIMITED"
1998812,1727305,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727306,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727307,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727308,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727309,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727310,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727311,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727312,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727313,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727314,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727315,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727316,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727317,"Regulatory Action",7452,"Firm","Y","VANGUARD MARKETING CORPORATION"
1998812,1727318,"Regulatory Action",282933,"Firm","Y","VANGUARD INVESTMENTS AUSTRALIA LIMITED"
1998812,1727319,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727320,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727321,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727322,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727323,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727324,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727325,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727326,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727327,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727328,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727329,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727330,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727331,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727332,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727333,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727334,"Regulatory Action",105958,"Firm","Y","VANGUARD GROUP INC"
1998812,1727335,"Regulatory Action",282933,"Firm","Y","VANGUARD INVESTMENTS AUSTRALIA LIMITED"
2000189,1728955,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2000189,1728956,"Regulatory Action",,"Firm","N","BNP PARIBAS"
2000189,1728957,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2001189,1729631,"Regulatory Action",2605657,"Individual","N","POWELL, LUKE, ANDREW"
2001189,1729632,"Regulatory Action",2605657,"Individual","N","POWELL, LUKE, ANDREW"
2001762,1730194,"Criminal",1414132,"Individual","N","ALAM, RUNA, NURUNNESSA"
2001783,1730223,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2001783,1730227,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2001783,1730247,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2001959,1730343,"Regulatory Action",104559,"Firm","Y","PACIFIC INVESTMENT MANAGEMENT COMPANY LLC"
2001959,1730344,"Regulatory Action",104559,"Firm","Y","PACIFIC INVESTMENT MANAGEMENT COMPANY LLC"
2001959,1730345,"Regulatory Action",104559,"Firm","Y","PACIFIC INVESTMENT MANAGEMENT COMPANY LLC"
2001959,1730346,"Regulatory Action",104559,"Firm","Y","PACIFIC INVESTMENT MANAGEMENT COMPANY LLC"
2001959,1730347,"Regulatory Action",104559,"Firm","Y","PACIFIC INVESTMENT MANAGEMENT COMPANY LLC"
2002013,1730362,"Regulatory Action",300686,"Firm","Y","OPTIMAS CAPITAL LIMITED"
2002635,1731271,"Civil Judicial Action",,"Firm","N","ROYAL BANK OF CANADA"
2002635,1731272,"Regulatory Action",,"Firm","N","ROYAL BANK OF CANADA"
2002635,1731273,"Regulatory Action",,"Firm","N","ROYAL BANK OF CANADA"
2004048,1732259,"Civil Judicial Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732260,"Civil Judicial Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732261,"Civil Judicial Action",,"Firm","N","DWS INVESTMENT GMBH"
2004048,1732262,"Criminal",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732263,"Criminal",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732264,"Criminal",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732265,"Civil Judicial Action",,"Firm","N","DEUTSCHE BANK AG/DEUTSCHE BANK AG LONDON BRANCH"
2004048,1732266,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732267,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732268,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"" INCLUDING NEW YORK BRANCH"
2004048,1732269,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732270,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732271,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732272,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"") & NEW YORK BRANCH"
2004048,1732273,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG LONDON BRANCH"
2004048,1732274,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732275,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732276,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732277,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732278,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (LONDON)"
2004048,1732279,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"") INCLUDING NY BRANCH"
2004048,1732280,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732281,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG AND DEUTSCHE BANK AG NEW YORK BRANCH"
2004048,1732282,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732283,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732284,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732285,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG, DB USA CORP, DEUTSCHE BANK AG NEW YORK BRANCH, DEUTSCHE BANK TRUST COMPANY"
2004048,1732286,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732287,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG""), DBAG (NY BRANCH), DB USA CORPORATION"
2004048,1732288,"Regulatory Action",104518,"Firm","Y","DWS INVESTMENT MANAGEMENT AMERICAS, INC."
2004048,1732288,"Regulatory Action",2525,"Firm","Y","DEUTSCHE BANK SECURITIES INC."
2004048,1732288,"Regulatory Action",37306,"Firm","Y","DWS DISTRIBUTORS, INC."
2004048,1732289,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (MANILA BRANCH)"
2004048,1732290,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG, DB GROUP SERVICES (UK) LIMITED & DEUTSCHE SECURITIES INC. (TOGETHER, ""DB"") ."
2004048,1732291,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (PORTUGAL)"
2004048,1732292,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732293,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG, DEUTSCHE BANK AG (NEW YORK), DEUTSCHE BANK TRUST COMPANY AMERICA"
2004048,1732294,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732295,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG ( JOHANNESBURG BRANCH)"
2004048,1732296,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732297,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732298,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732299,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732300,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (PRAGUE BRANCH)"
2004048,1732301,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732302,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732303,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DB AG"")"
2004048,1732304,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732305,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732306,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732307,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732308,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (TAIPEI BRANCH) (""DBTP"")"
2004048,1732309,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732309,"Regulatory Action",2525,"Firm","Y","DEUTSCHE BANK SECURITIES INC."
2004048,1732310,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG, HUNGARY BRANCH (""DBAG"")"
2004048,1732311,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732312,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732313,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (DB AG)"
2004048,1732314,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (DB AG)"
2004048,1732315,"Regulatory Action",,"Firm","N","DEUTSCHE BANK SECURITIES INC"
2004048,1732316,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732317,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732318,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732319,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732320,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732321,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732322,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG"
2004048,1732323,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732324,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732325,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732326,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732327,"Regulatory Action",,"Firm","N","DB USA CORPORATION"
2004048,1732327,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732327,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG NEW YORK BRANCH (""DBNY"")"
2004048,1732327,"Regulatory Action",,"Firm","N","DEUTSCHE BANK TRUST COMPANY AMERICAS (""DBTCA"")"
2004048,1732327,"Regulatory Action",,"Firm","N","DWS USA CORPORATION"
2004048,1732328,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732329,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG, MUMBAI BRANCH"
2004048,1732330,"Regulatory Action",104518,"Firm","Y","DWS INVESTMENT MANAGEMENT AMERICAS, INC."
2004048,1732331,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732332,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG, DUBAI BRANCH (DEUTSCHE SECURITIES AND SERVICES) (""DSS"")"
2004048,1732333,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG LONDON BRANCH (""DBAG LONDON"")"
2004048,1732334,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732335,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732336,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG, DUBAI BRANCH (DEUTSCHE SECURITIES AND SERVICES) (""DSS"")"
2004048,1732337,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732338,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG"
2004048,1732339,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DB AG"")"
2004048,1732340,"Regulatory Action",,"Firm","N","DWS GROUP GMBH & CO. KGAA"
2004048,1732340,"Regulatory Action",,"Firm","N","DWS INVESTMENT GMBH"
2004048,1732341,"Regulatory Action",,"Firm","N","DEUTSCHE BANK AG (""DBAG"")"
2004048,1732342,"Regulatory Action",,"Firm","Y","DEUTSCHE BANK AG (""DB AG"")"
2004512,1732515,"Regulatory Action",2605657,"Individual","N","POWELL, LUKE, ANDREW"
2004512,1732516,"Regulatory Action",2605657,"Individual","N","POWELL, LUKE, ANDREW"
2004556,1732556,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2004556,1732557,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2004556,1732570,"Regulatory Action",,"Firm","N","BNP PARIBAS S.A."
2005510,1733546,"Regulatory Action",170562,"Firm","Y","ALUMNI VENTURES"
2005510,1733546,"Regulatory Action",6303931,"Individual","N","COLLINS, MICHAEL"
2005510,1733547,"Regulatory Action",170562,"Firm","Y","ALUMNI VENTURES"
2005510,1733547,"Regulatory Action",6303931,"Individual","N","COLLINS, MICHAEL"
2005510,1733548,"Regulatory Action",170562,"Firm","Y","ALUMNI VENTURES"
2005510,1733548,"Regulatory Action",6303931,"Individual","N","COLLINS, MICHAEL"
2005521,1733552,"Criminal",162211,"Firm","Y","REGAL FUNDS MANAGEMENT"
2005521,1733553,"Regulatory Action",162211,"Firm","Y","REGAL FUNDS MANAGEMENT"
2006694,1734723,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006694,1734724,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006694,1734725,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006694,1734726,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006694,1734727,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006694,1734728,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006694,1734729,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006694,1734730,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006694,1734731,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006694,1734732,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006694,1734733,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006694,1734734,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006694,1734735,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006694,1734736,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006694,1734737,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006694,1734738,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006694,1734738,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006694,1734738,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006694,1734739,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006694,1734740,"Regulatory Action",,"Firm","N","BLACKROCK INC"
2006694,1734740,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006694,1734740,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006694,1734740,"Regulatory Action",107105,"Firm","Y","BLACKROCK FINANCIAL MANAGEMENT, INC"
2006694,1734740,"Regulatory Action",108069,"Firm","Y","BLACKROCK CAPITAL MANAGEMENT, INC."
2006694,1734740,"Regulatory Action",108928,"Firm","Y","BLACKROCK INVESTMENT MANAGEMENT, LLC"
2006694,1734740,"Regulatory Action",38642,"Firm","Y","BLACKROCK INVESTMENTS, LLC"
2006704,1734791,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006704,1734792,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006704,1734793,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006704,1734794,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006704,1734795,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006704,1734796,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006704,1734797,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006704,1734798,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006704,1734799,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006704,1734800,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006704,1734801,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006704,1734802,"Regulatory Action",,"Firm","N","BLACKROCK,INC"
2006704,1734803,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006704,1734804,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006704,1734805,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006704,1734806,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006704,1734806,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006704,1734806,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006704,1734807,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006704,1734808,"Regulatory Action",,"Firm","N","BLACKROCK INC"
2006704,1734808,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006704,1734808,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006704,1734808,"Regulatory Action",107105,"Firm","Y","BLACKROCK FINANCIAL MANAGEMENT, INC"
2006704,1734808,"Regulatory Action",108069,"Firm","Y","BLACKROCK CAPITAL MANAGEMENT, INC."
2006704,1734808,"Regulatory Action",108928,"Firm","Y","BLACKROCK INVESTMENT MANAGEMENT, LLC"
2006704,1734808,"Regulatory Action",38642,"Firm","Y","BLACKROCK INVESTMENTS, LLC"
2006705,1734810,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006705,1734811,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006705,1734813,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006705,1734815,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006705,1734816,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006705,1734817,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006705,1734820,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006705,1734821,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006705,1734822,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006705,1734823,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006705,1734824,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006705,1734825,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006705,1734825,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006705,1734825,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006705,1734826,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
